,WildfireYr1,WildfireYr2,WildfireYr3,WildfireYr4,WildfireYr5,WildfireYr6,WildfireYr7,WildfireYr8,WildfireYr9,WildfireYr10
549,0,0,98441.49972,0,0,0,0,0,0,0
550,0,0,0,0,40876.12968,0,0,0,0,0
551,0,0,0,0,0,0,0,172578.497,0,0
552,0,0,0,0,0,0,0,0,0,0
553,392059.9882,0,0,0,0,0,0,0,0,0
554,0,0,0,0,0,0,0,0,0,0
555,0,0,0,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0,0,0,0
557,0,0,0,0,0,0,0,0,0,0
558,0,0,0,0,0,114308.3264,0,0,0,35924.44769
559,0,0,0,0,0,0,0,0,0,0
560,121148.3031,0,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0,0,0,0
562,0,0,0,26158.10596,6097.733165,0,0,0,0,0
563,0,0,159756.7403,0,0,0,0,0,0,0
564,0,0,0,0,0,113254.2147,0,0,0,0
565,0,0,0,0,0,0,0,0,0,0
566,42339.7757,6732.213602,0,0,0,0,0,0,0,1016679.232
567,0,0,0,0,0,281571.2653,0,0,0,4562215.989
568,0,0,0,0,0,1093059.733,0,0,0,0
569,0,0,0,0,0,0,0,0,0,0
570,0,0,0,0,0,0,0,0,0,0
571,0,0,0,0,0,0,0,0,0,0
572,0,0,0,0,0,0,0,0,0,0
573,0,0,0,0,0,0,0,0,0,0
574,0,0,0,0,59357.67591,0,0,0,0,0
575,0,0,0,0,0,0,0,0,0,51525.11005
576,0,0,0,0,0,0,0,0,4914.648804,0
577,0,0,126266.7161,0,0,0,438842.0103,0,0,0
578,0,0,24000.07185,0,0,0,0,0,0,0
579,0,0,0,16639.51138,0,0,0,0,0,0
580,0,0,42393.03536,0,0,0,0,0,0,0
581,0,0,0,0,0,1053337.912,0,0,0,0
582,0,0,0,0,0,0,0,0,0,0
583,0,0,0,0,0,0,0,165002.5487,0,0
584,0,0,12316.76342,115823.1057,0,0,0,0,0,0
585,0,0,0,0,0,0,0,0,0,0
586,0,0,0,0,47501.27103,0,0,0,0,0
587,0,232651.367,0,0,0,137790.4788,0,0,0,0
588,0,0,0,0,0,0,0,0,0,0
589,0,0,0,0,0,0,0,0,0,0
590,0,0,0,0,0,0,0,0,626114.1786,0
591,0,0,0,0,0,0,0,0,0,0
592,0,0,0,0,0,0,0,0,0,0
593,0,0,0,0,0,0,0,465498.6125,0,0
594,0,0,0,0,30710.73603,0,0,0,0,0
595,0,0,0,420306.6606,0,0,0,0,0,0
596,0,0,0,0,0,0,0,0,0,959162.97
597,0,0,37251.8252,0,0,0,0,0,0,0
598,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0
600,0,0,0,0,0,222189.264,0,0,0,0
601,0,0,0,12589882.48,0,0,0,0,0,0
602,0,0,0,0,34862.01414,0,0,0,0,1059570.461
603,0,0,0,0,0,0,0,0,0,0
604,0,0,0,0,0,0,0,0,0,0
605,0,0,0,0,0,0,0,0,0,0
606,0,0,0,0,0,0,0,0,0,0
607,0,0,0,0,43489.6571,0,0,0,0,0
608,0,0,0,0,0,15379.67192,0,0,0,0
609,0,0,0,0,0,0,0,263392.1775,0,0
610,0,0,0,205492.8598,0,0,0,0,0,0
611,0,0,0,48585.40292,0,0,0,0,0,0
612,0,0,0,0,0,0,0,0,0,0
613,0,0,0,0,0,0,0,0,0,0
614,0,0,0,0,0,0,0,39520.35958,0,0
615,0,0,0,165179.6478,0,0,0,0,0,0
616,0,0,0,0,0,0,0,0,0,0
617,0,35368.5585,75839.34679,0,0,0,0,0,0,0
618,0,0,0,0,0,0,0,589927.1615,15001.15393,2922953.378
619,0,0,0,0,0,0,0,0,0,0
620,0,0,0,0,0,0,0,0,0,0
621,0,0,0,0,0,0,0,0,0,0
622,0,0,0,0,0,0,0,0,0,0
623,0,0,0,0,0,0,0,0,0,0
624,0,0,0,0,0,0,0,0,0,0
625,0,106001.6951,0,0,0,184789.6318,0,0,0,0
626,0,0,0,0,0,0,0,0,0,0
627,0,0,0,0,0,0,0,0,0,43908.39333
628,0,0,0,0,0,0,0,0,0,0
629,0,0,0,0,0,0,0,0,0,0
630,0,0,0,0,0,0,0,0,0,0
631,0,0,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0,0,0
633,0,0,0,0,0,0,0,0,0,0
634,0,0,0,0,0,0,0,0,0,0
635,0,0,0,0,0,0,0,0,556642.3851,0
636,0,0,0,0,0,26788.6201,0,0,0,0
637,0,0,19130.68215,0,0,0,0,0,0,0
638,0,0,0,0,0,0,0,0,0,0
639,0,0,0,293390.1351,0,0,0,0,0,23010.01794
640,0,0,0,0,0,0,0,0,0,0
641,0,0,29746001.3,0,0,367937.8286,0,0,0,0
642,0,0,0,0,0,0,0,0,0,0
643,0,0,0,0,0,0,0,0,0,0
644,0,0,0,0,0,0,0,0,0,0
645,159472.3685,0,0,0,0,0,0,0,0,0
646,81643.25116,0,0,0,0,0,229266.8253,0,0,0
647,0,0,0,0,0,0,0,967648.26,65234.86411,0
648,0,0,0,0,0,112980.7618,0,0,5787857.6,0
649,0,0,0,0,0,0,0,0,0,0
650,0,0,0,0,0,0,0,0,0,0
651,0,0,0,0,0,0,43477.28063,0,0,0
652,0,0,0,0,0,0,0,0,0,0
653,0,0,0,0,0,0,0,0,0,0
654,0,0,0,0,0,0,0,0,0,0
655,0,0,0,0,0,26784.5639,0,0,0,0
656,0,0,0,0,0,0,0,0,0,0
657,0,0,0,0,0,0,0,0,0,0
658,0,0,47279.08429,0,0,0,0,0,0,173682.1705
659,0,0,0,0,0,0,0,0,0,139996.443
660,0,0,19971.24934,0,0,0,0,0,409893.0082,0
661,0,0,0,557298.2193,0,0,227548.0889,0,0,28516.3269
662,0,0,0,0,0,0,0,59664.7203,0,0
663,91805.61146,0,0,0,0,0,0,13026.99934,0,0
664,0,0,145255.1109,0,0,0,0,0,0,0
665,0,0,0,0,0,0,0,0,0,0
666,0,0,0,18871.39646,0,0,0,0,13610.1408,0
667,0,0,0,0,0,0,0,0,0,0
668,0,0,0,0,1475085.666,0,0,0,0,0
669,0,0,0,0,0,0,0,0,0,0
670,0,0,0,208127.7559,0,0,0,0,0,0
671,0,0,0,0,274911.6519,0,0,0,0,0
672,0,0,0,0,0,0,0,0,0,0
673,0,0,0,0,0,0,0,166082.2239,0,0
674,0,0,0,0,0,0,0,0,0,0
675,0,0,0,0,0,0,0,0,0,15150.50791
676,0,0,32206.21392,0,0,0,0,0,0,0
677,0,0,0,0,0,0,0,0,0,0
678,0,0,0,0,0,0,0,0,0,0
679,0,0,0,0,0,0,0,0,0,0
680,0,0,0,0,0,0,0,0,0,25027.15833
681,0,0,0,0,0,0,0,0,0,0
682,0,0,0,0,0,0,0,0,0,0
683,0,0,0,0,0,0,123942.3313,0,0,7860801.032
684,0,0,0,0,0,0,0,0,0,0
685,0,0,0,0,0,0,0,0,0,0
686,64101.02263,4948964.679,0,0,0,0,0,0,0,0
687,0,0,0,0,0,0,0,0,0,0
688,22485.066,0,0,0,0,0,0,0,0,0
689,174774.1222,0,0,0,0,0,0,72360.56707,21627.3038,0
690,0,0,0,0,0,0,0,0,0,0
691,0,0,0,0,0,0,0,0,0,0
692,0,0,0,0,0,0,0,229749.5125,0,0
693,0,0,0,0,88444.89615,106841.9944,0,0,0,0
694,0,0,0,0,0,0,0,0,0,0
695,0,0,66022.13334,0,0,0,0,0,0,0
696,0,0,0,0,0,394808.8589,0,0,0,0
697,0,0,0,0,0,0,39894.55046,0,0,0
698,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,97908.98334,0,0,0
700,0,12651.92082,0,0,0,0,0,0,0,0
701,0,0,0,0,0,0,0,0,0,0
702,0,75638.49831,72959.6465,0,0,0,0,0,0,0
703,0,0,0,0,0,0,0,0,0,0
704,0,0,0,0,0,0,43960.62617,0,0,83694.74612
705,0,0,0,0,0,0,728212.6266,0,0,0
706,0,0,0,0,0,0,0,0,0,0
707,0,0,0,0,0,0,0,0,53038.865,0
708,0,0,0,0,0,11013.42417,0,0,0,0
709,0,272380.1661,0,0,0,0,700572.2232,0,0,0
710,0,0,0,0,0,0,0,147618.5902,0,0
711,63174.83846,0,0,0,0,0,0,71038.15876,0,0
712,15369.60833,0,0,0,0,0,0,0,0,0
713,0,0,0,0,0,0,0,0,0,0
714,0,0,0,0,0,0,0,0,0,0
715,0,0,0,0,256058.8383,0,0,0,0,0
716,0,0,0,0,0,0,0,0,0,0
717,0,12382.20498,0,0,0,0,0,54444.02026,0,0
718,0,0,0,0,0,0,0,0,0,25190.89289
719,0,0,0,0,146450.9207,0,0,0,0,16901.92918
720,0,0,0,0,0,0,0,0,0,79289.77691
721,0,0,0,0,0,0,0,0,0,0
722,0,0,143489.4951,0,0,0,0,0,0,0
723,0,0,0,0,11834.45034,0,0,0,0,0
724,0,0,0,0,22937.43504,0,0,0,0,0
725,121831.1894,0,0,0,0,0,0,0,0,0
726,0,0,0,0,0,0,23947.39413,0,0,0
727,0,0,0,0,0,0,0,0,0,0
728,0,0,14277.29276,0,0,0,0,0,0,0
729,0,0,0,0,37252.05605,0,0,0,0,0
730,0,0,0,0,0,0,0,0,0,0
731,0,0,0,0,0,9677.807617,0,0,0,0
732,0,0,0,0,0,0,0,0,0,0
733,0,0,0,0,0,0,0,0,0,109700.461
734,0,0,0,0,0,1224835.899,0,0,0,0
735,0,0,1276770.841,0,0,0,0,0,0,0
736,0,0,0,0,0,0,0,0,0,0
737,0,0,0,0,0,0,0,0,0,0
738,0,0,0,0,0,0,0,0,0,0
739,0,0,0,0,0,0,631876.587,0,0,0
740,0,0,0,0,0,0,0,0,0,0
741,0,0,0,0,0,0,0,0,0,0
742,0,0,0,0,0,0,0,75305.75376,34447.11815,0
743,0,0,0,0,0,0,0,0,0,0
744,0,0,0,0,0,0,0,0,0,0
745,0,0,0,0,0,0,0,0,0,0
746,0,0,55062.30096,0,0,0,0,0,0,0
747,0,0,0,0,0,0,0,0,34144.27806,0
748,0,0,0,0,0,0,0,0,0,0
749,0,0,0,0,0,0,0,0,0,0
750,0,0,0,0,0,0,0,0,0,0
751,0,0,0,0,0,0,0,0,0,0
752,0,0,0,0,0,0,0,0,0,0
753,0,0,0,0,0,0,0,0,0,0
754,0,0,0,0,0,0,0,0,0,0
755,0,0,0,0,45079.08854,0,0,17270.81871,651159.7676,0
756,0,0,0,0,0,0,0,0,0,0
757,0,0,0,0,0,0,0,0,0,0
758,0,0,0,0,0,0,0,0,0,0
759,0,0,0,0,0,0,0,0,0,95480.26655
760,0,0,29937.63609,223334.0408,0,0,0,0,0,0
761,0,0,0,0,0,0,0,0,0,0
762,0,0,0,0,67641.23074,0,0,0,0,0
763,0,0,0,0,0,0,0,0,0,101070.1828
764,0,0,0,61540.39574,0,0,0,0,0,0
765,0,0,307426.7248,137377.2749,0,0,0,0,0,0
766,0,0,0,0,0,0,0,0,0,0
767,0,0,0,0,0,0,0,0,0,0
768,0,0,0,0,0,0,0,36548.65135,24687.71253,0
769,0,8415.581535,0,0,0,0,0,0,0,75809.33456
770,0,0,0,0,0,0,0,0,0,0
771,562241.1187,0,0,0,0,0,0,0,0,0
772,0,0,0,0,0,0,0,0,0,0
773,0,0,0,0,0,0,0,0,0,0
774,0,0,0,0,0,0,0,0,0,0
775,0,0,0,0,0,0,0,0,0,142579.4439
776,0,0,0,0,0,0,0,0,0,0
777,0,0,0,0,166086.9474,0,0,0,0,0
778,0,0,69004.2855,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0
780,0,0,0,7411779.138,0,0,0,0,0,0
781,0,0,0,0,0,0,0,0,0,0
782,0,0,0,48223.12803,0,0,0,0,0,0
783,0,37952.07629,0,0,13570001.43,0,0,0,0,0
784,0,0,0,0,0,0,0,0,0,0
785,0,71863.56728,0,0,0,0,0,0,0,0
786,0,0,0,0,0,0,0,0,0,0
787,0,0,0,0,0,0,0,0,0,0
788,0,0,0,0,0,0,0,0,0,0
789,0,0,0,0,0,0,0,0,0,0
790,0,0,0,0,0,66615.19822,0,0,0,0
791,0,0,0,1555252.354,0,0,0,0,0,0
792,0,0,0,0,16313.57946,0,0,0,0,0
793,0,0,0,0,0,0,0,3847845.71,0,0
794,0,35216.12558,0,0,0,0,0,0,0,0
795,0,0,0,0,23020.8968,0,0,0,11125.14206,0
796,38468.02606,0,0,0,0,0,0,0,0,0
797,0,0,0,0,0,0,0,0,0,0
798,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0
800,0,0,0,0,144264.3561,0,0,0,0,0
801,0,0,0,0,0,0,0,0,0,0
802,0,0,0,0,0,0,0,0,0,0
803,0,0,0,0,0,33152.45312,74292.78758,0,0,0
804,0,15673.21098,0,0,0,0,0,0,0,0
805,0,0,0,0,0,0,0,0,0,27360.66295
806,0,0,0,0,0,0,0,0,0,0
807,0,12290565.92,0,0,0,0,0,0,0,0
808,0,29981.56664,45724.51115,0,0,0,0,0,0,0
809,0,0,0,0,0,0,0,0,0,0
810,0,0,0,0,0,0,0,0,0,0
811,0,0,24837.23853,0,0,51800.90055,0,0,0,0
812,82835.95731,0,0,0,0,0,0,0,0,0
813,0,0,0,0,0,0,0,0,0,0
814,0,0,0,0,0,18380.53047,0,0,0,0
815,0,0,0,0,0,0,0,0,0,0
816,0,0,0,0,0,0,0,0,0,0
817,0,0,0,0,0,0,0,0,0,0
818,0,0,0,0,0,0,0,0,63983.85944,0
819,0,106970.6191,165475.4797,0,0,0,0,0,0,0
820,0,44871.81518,0,0,0,0,0,0,0,0
821,807467.3049,0,0,0,0,26232.15852,0,0,0,0
822,0,0,0,26891.55606,0,0,0,0,0,0
823,0,0,0,0,0,0,0,0,0,0
824,0,0,0,0,0,0,0,0,0,0
825,0,0,0,0,0,0,0,37508.45455,0,0
826,0,0,0,0,0,0,0,0,0,0
827,0,0,0,0,0,0,0,0,0,0
828,1943751.875,0,0,0,0,0,0,0,0,0
829,0,0,155003.145,0,0,0,0,0,0,0
830,0,0,0,0,0,0,0,0,0,0
831,25384.6031,0,0,27350.71582,0,0,0,0,0,0
832,64950.77894,0,0,692251.8404,0,0,0,0,0,0
833,0,0,901502.4991,0,0,0,0,0,0,142935.5071
834,0,0,0,1178835.471,0,0,56979.51174,0,0,0
835,0,183230.4742,0,0,0,0,0,0,0,0
836,0,292422.8041,0,0,20814.97308,0,0,0,0,0
837,0,0,0,480871.9762,0,0,0,0,0,213787.9653
838,0,0,0,0,0,0,0,0,0,0
839,0,62803.02065,0,0,0,0,0,0,0,0
840,0,0,0,0,13690.23582,0,0,0,0,0
841,0,0,0,0,0,0,0,0,0,0
842,0,0,0,0,0,0,0,0,0,0
843,0,0,0,0,0,0,4537.537224,0,0,0
844,0,0,0,0,0,0,0,432828.0313,0,0
845,0,0,0,0,0,0,0,130406.368,0,0
846,107823.2266,0,0,0,0,0,0,0,0,0
847,0,0,0,0,0,0,0,0,0,0
848,0,0,0,0,0,0,0,0,0,0
849,0,0,0,0,0,0,0,0,0,0
850,0,0,0,0,0,0,0,151642.6962,0,0
851,0,0,0,0,0,0,0,0,0,0
852,0,0,0,0,0,0,0,0,0,0
853,0,0,0,0,0,0,1404197.709,0,0,0
854,0,0,0,0,0,0,0,2740958.457,0,0
855,0,0,181565.8303,0,0,0,0,0,0,0
856,117975.1954,0,0,0,0,2028469.849,0,0,0,0
857,0,0,0,0,0,0,0,14211.23363,0,0
858,0,26985.28361,0,0,0,161640.7942,0,0,0,0
859,0,0,0,0,0,0,0,0,0,0
860,0,0,0,0,0,85358.41901,0,0,0,0
861,0,0,0,0,39109.15142,0,0,0,0,0
862,0,0,0,0,0,0,0,0,0,0
863,0,0,0,0,0,0,0,0,0,0
864,0,0,0,77796.07186,0,0,0,0,20229.54891,0
865,0,0,0,0,0,0,0,0,0,0
866,0,0,0,0,0,0,0,296255.6649,0,0
867,0,0,0,0,700793.4337,0,0,0,0,18769.71761
868,0,58191.51054,0,0,0,0,0,0,0,0
869,0,0,0,0,0,0,0,310414.9682,0,0
870,0,0,0,0,379059.5577,0,0,0,0,0
871,0,0,0,0,0,0,0,0,0,0
872,0,0,0,0,0,0,2248388.81,0,0,0
873,0,498774.6016,0,0,66225.98953,0,0,77701.01228,0,0
874,0,0,0,0,0,43050.85267,0,0,0,57826.55921
875,0,0,0,0,0,0,0,0,0,0
876,0,0,0,0,0,0,0,0,0,0
877,0,0,0,0,0,0,0,0,0,0
878,0,0,0,0,0,0,0,0,0,0
879,0,0,0,0,0,0,601263.7939,0,0,0
880,0,0,0,0,0,29117.31185,0,20081.67309,0,0
881,0,0,0,0,0,0,0,0,0,0
882,0,0,0,0,0,0,0,0,0,0
883,0,298885.219,0,0,0,0,0,0,0,0
884,0,0,0,0,0,0,96699.6682,0,0,0
885,0,0,0,0,0,0,0,0,0,0
886,0,0,0,0,144181.2536,0,0,0,0,0
887,0,0,0,0,0,0,0,0,0,76094.15698
888,0,0,0,0,0,0,65461.38361,0,0,0
889,0,0,49554.26457,0,0,46543.71179,0,82495.44258,0,0
890,0,0,0,0,0,29280.02133,0,0,0,0
891,0,0,0,0,0,0,0,0,0,0
892,0,0,0,0,0,0,0,0,0,0
893,0,0,0,0,0,0,0,0,0,0
894,0,0,0,0,111101.7238,0,0,0,0,82711.78695
895,0,0,0,0,0,0,0,0,0,0
896,0,0,153594.8106,0,0,0,0,0,0,0
897,0,0,0,0,0,0,0,0,0,0
898,0,0,0,0,0,0,0,51537.81906,0,0
899,0,0,0,0,0,0,0,0,0,0
900,0,0,0,0,0,0,0,0,0,0
901,0,0,0,0,0,0,0,0,11448.82371,0
902,0,0,0,0,0,0,0,0,0,0
903,0,0,0,0,0,0,0,0,0,0
904,0,0,0,0,0,0,0,0,0,0
905,0,0,0,0,0,0,0,0,0,0
906,0,0,0,0,0,0,0,0,0,0
907,0,0,0,0,131940.3202,0,0,0,0,0
908,0,0,0,0,0,0,0,94302.21041,0,0
909,0,0,0,0,0,0,0,0,0,0
910,0,0,0,0,0,0,0,0,0,0
911,0,0,0,0,0,0,0,0,0,0
912,0,0,0,0,0,0,0,0,178633.9395,0
913,0,0,0,0,0,805575.5886,4019518.494,0,0,0
914,0,0,0,0,0,0,0,45773.80169,0,0
915,0,0,0,0,27298.8334,0,0,0,0,0
916,0,0,0,0,0,0,0,0,0,0
917,0,0,0,0,0,0,0,0,0,105843.7516
918,0,0,0,0,0,0,0,0,0,0
919,0,0,0,0,0,542375.4445,0,0,0,57280.5637
920,0,0,0,0,15510.05401,0,0,0,0,0
921,0,0,0,0,0,0,0,0,0,0
922,0,0,0,0,0,0,0,0,0,0
923,0,97359198.62,0,0,0,0,0,0,0,0
924,0,0,0,0,0,0,40680.69722,0,0,0
925,0,0,0,0,0,0,0,0,210163.5604,0
926,0,0,0,0,0,0,0,0,0,0
927,0,0,0,0,13414.28046,0,0,0,0,0
928,0,0,0,0,0,942102.1714,0,0,0,0
929,0,0,0,0,370783.4226,0,0,0,0,0
930,0,0,494553.1191,0,0,42157.61684,0,0,0,0
931,0,0,0,0,0,0,0,43253.69829,0,0
932,0,0,0,0,0,0,0,0,0,1260037.979
933,45553.31543,104660.0847,0,0,0,0,0,0,0,0
934,40458.68792,0,0,0,0,0,0,0,0,0
935,0,0,0,0,0,122843.033,39061.6398,0,0,0
936,0,0,0,0,0,0,0,0,0,0
937,0,28428.22563,0,0,0,0,0,0,0,0
938,0,0,0,0,0,0,0,0,0,0
939,0,0,0,0,0,0,0,0,0,0
940,0,0,0,0,0,0,0,0,0,0
941,0,0,0,0,0,0,0,0,0,0
942,0,0,0,0,0,0,0,0,0,0
943,0,0,0,0,0,0,0,130150.4898,0,0
944,0,0,0,46093.09639,0,0,0,307481.5496,0,0
945,0,0,0,0,0,48794.76057,0,0,0,0
946,0,0,0,0,27641.64886,0,0,0,0,0
947,0,0,0,0,0,0,0,0,0,0
948,0,0,0,0,0,0,0,0,0,0
949,0,0,0,0,0,0,0,0,0,0
950,0,0,0,0,0,0,0,0,0,0
951,0,0,0,0,0,0,0,0,0,29267.5558
952,0,739610.9451,0,0,0,0,0,0,0,0
953,0,0,0,0,812099.4139,0,0,52974.97551,113317.7143,0
954,225828.8113,0,0,0,0,0,0,0,0,0
955,0,0,319427.3819,0,0,0,0,0,0,0
956,0,2384035.578,0,0,0,0,0,0,0,0
957,0,0,0,0,0,0,21012.00618,0,0,0
958,12182.40417,0,0,0,67364.33571,0,0,0,0,0
959,0,0,0,0,0,0,0,0,0,0
960,0,0,0,0,0,0,0,0,0,0
961,0,0,0,0,0,0,0,0,0,0
962,0,0,0,0,0,0,0,728411.9179,0,0
963,0,0,0,0,0,0,0,0,0,0
964,0,0,0,0,0,0,0,0,0,0
965,0,32464.71633,0,0,0,118484.0133,0,0,123660.962,0
966,0,0,0,0,0,0,0,0,0,0
967,0,0,0,0,0,1073496.845,0,0,0,0
968,118963.6744,0,0,0,0,0,0,45207.10417,0,0
969,0,0,0,0,0,0,56900.42303,0,0,0
970,0,0,0,0,0,0,0,0,0,0
971,0,0,0,0,0,0,0,0,0,0
972,0,0,0,0,0,0,0,0,0,0
973,0,0,0,0,0,35051.65405,0,0,0,0
974,0,0,0,0,78145.28537,0,0,0,0,0
975,0,0,0,0,0,0,0,0,0,0
976,0,0,0,0,0,0,0,0,0,0
977,0,0,0,0,0,0,0,0,0,0
978,0,0,0,0,0,0,0,0,0,0
979,0,0,0,0,0,0,0,0,0,0
980,0,0,0,0,0,0,0,0,0,0
981,0,0,0,0,0,0,0,0,0,0
982,0,0,0,0,0,0,0,0,210470.5096,0
983,0,0,0,0,0,0,0,0,0,0
984,0,0,0,0,0,0,0,0,0,0
985,0,0,0,0,0,0,0,0,0,0
986,0,0,0,0,0,0,0,135586.5388,0,0
987,0,0,0,0,0,0,0,0,0,0
988,0,0,0,0,0,0,0,0,0,0
989,0,0,0,0,0,0,0,0,0,0
990,481912.7217,0,0,0,0,0,0,0,0,0
991,79629.46764,0,0,0,0,0,0,0,0,0
992,0,0,0,180093.897,0,0,0,0,0,0
993,0,0,0,0,0,0,0,0,0,0
994,0,0,0,0,0,494571.1638,32399.88206,0,0,37021.82732
995,0,0,0,0,0,0,18699.78251,0,0,0
996,0,0,0,0,0,0,0,0,0,0
997,0,0,0,0,0,0,0,0,44446.57235,0
998,0,274259.2968,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0
1000,0,0,56865.8491,0,0,0,0,0,0,0
1001,0,0,0,0,0,29213.15686,20441.87666,0,0,0
1002,0,0,0,0,0,34732.91151,0,0,0,0
1003,0,0,0,0,0,0,0,54968.84687,0,0
1004,0,0,576439.8839,0,0,0,0,70590.45893,0,0
1005,0,0,0,0,0,0,0,0,0,0
1006,0,264381.5776,0,0,0,0,0,0,0,0
1007,0,0,0,0,0,0,0,0,0,0
1008,0,0,0,0,29077.95414,0,0,0,0,0
1009,0,0,0,0,0,0,0,31971.77,0,0
1010,0,0,0,0,0,0,0,0,0,0
1011,0,0,46915.83114,0,0,0,227834.2765,0,0,0
1012,0,18842.28297,0,0,0,0,0,0,0,0
1013,0,644881.1613,0,0,0,0,0,635192.8934,5454732.309,0
1014,0,0,0,0,0,0,0,0,0,0
1015,0,68060.66851,0,0,0,0,0,0,0,0
1016,0,111442.3855,0,0,0,0,0,0,0,0
1017,0,0,141380.1966,0,0,0,0,0,0,0
1018,0,0,0,0,0,0,0,0,129177.5302,0
1019,0,0,0,0,0,0,0,0,0,0
1020,0,0,0,0,0,0,0,0,0,0
1021,0,0,0,0,0,0,0,0,0,0
1022,5639863.146,0,0,0,0,0,0,0,0,0
1023,0,0,0,15724.00387,0,0,0,0,0,0
1024,0,0,0,0,0,0,0,0,0,0
1025,0,0,0,57970.79888,0,0,37622.94169,0,0,0
1026,0,0,0,0,0,0,0,0,0,0
1027,0,0,0,0,0,0,0,0,27457.3756,0
1028,0,0,0,0,0,0,0,0,0,0
1029,0,61531693.34,0,0,0,0,0,0,0,0
1030,0,8288818.523,0,0,0,0,0,0,0,0
1031,0,0,0,0,0,0,0,0,0,0
1032,0,0,0,0,0,0,0,0,0,0
1033,0,0,0,0,0,0,0,28177.85509,0,0
1034,0,0,0,0,0,0,0,17260.18682,0,0
1035,0,0,152916.5748,0,0,0,0,0,0,0
1036,0,0,0,0,0,0,0,0,0,0
1037,0,0,0,15551.58142,0,104707.7748,0,0,0,0
1038,0,0,0,0,0,0,0,0,0,0
1039,0,0,47948.24728,0,0,0,0,0,0,0
1040,0,0,0,0,0,0,0,0,0,36811.05129
1041,0,0,0,0,0,0,0,0,160739.7197,0
1042,0,0,0,0,0,0,0,0,0,0
1043,401081.3793,0,0,0,0,0,0,0,0,225000.6761
1044,0,0,0,0,0,0,0,0,0,0
1045,0,0,56126.87678,0,0,0,0,0,0,21126.77764
1046,0,0,0,0,127883.4589,0,0,0,0,0
1047,0,17470.39677,0,0,0,146848.3998,0,0,0,0
1048,0,27297.60718,0,0,0,0,0,0,0,0
1049,0,0,0,0,0,0,0,0,0,0
1050,0,308276.3939,0,0,0,0,0,0,0,0
1051,0,1245340.384,0,0,0,0,0,0,0,0
1052,0,0,0,0,0,0,0,0,0,0
1053,0,0,0,0,0,0,0,0,0,0
1054,0,0,0,0,0,0,0,0,0,0
1055,0,0,0,0,0,0,0,0,0,0
1056,0,0,0,85618.05644,0,0,0,0,0,0
1057,0,1176437.242,0,0,0,0,0,0,0,0
1058,0,10009.16544,0,0,0,0,0,0,0,0
1059,0,0,0,0,0,0,0,0,0,0
1060,0,0,0,0,0,0,0,0,0,0
1061,0,0,618528.0194,0,132200.0062,0,0,0,109730.9405,0
1062,0,0,0,0,0,35383.14265,0,0,0,42855.38261
1063,0,0,0,0,0,0,0,0,0,92836.02653
1064,0,0,0,0,0,0,0,0,0,0
1065,0,0,0,0,0,0,0,0,0,0
1066,0,0,0,0,0,0,0,0,0,0
1067,0,0,0,18188.60452,0,0,0,0,0,0
1068,0,0,0,0,0,0,0,0,0,0
1069,0,0,0,0,0,0,0,0,0,0
1070,0,20662.68836,0,0,0,0,0,0,0,0
1071,0,0,0,0,0,0,0,0,42469.18108,0
1072,0,0,0,0,0,0,0,0,0,0
1073,0,0,0,0,0,0,0,0,0,0
1074,0,0,0,0,0,0,0,0,0,0
1075,0,0,0,0,0,0,0,0,0,0
1076,0,0,0,0,0,0,0,0,0,0
1077,727742.2428,0,0,0,0,0,0,0,0,0
1078,0,0,0,26482.58372,0,0,0,0,0,0
1079,0,0,80110.91398,0,0,0,0,0,0,0
1080,134523.6904,0,0,0,0,0,0,0,0,0
1081,0,0,0,0,0,0,0,0,0,0
1082,0,0,0,0,0,0,0,43687.70416,0,0
1083,0,0,0,0,0,184363.2793,0,0,0,0
1084,0,104376.7544,0,0,0,0,0,0,0,0
1085,0,0,0,0,403192.0358,0,0,0,0,0
1086,0,0,0,0,0,0,0,0,147390.6379,0
1087,29525.38416,0,0,0,0,0,0,0,0,12798.76161
1088,0,0,0,0,0,0,0,0,0,0
1089,0,0,180616.8411,0,0,0,0,0,0,0
1090,0,53717.25537,0,0,0,0,0,0,0,0
1091,0,0,0,0,0,0,0,0,0,0
1092,0,0,0,17002.59356,0,0,0,0,0,0
1093,0,0,0,0,0,0,0,0,0,0
1094,0,0,0,0,0,0,0,0,0,0
1095,0,0,0,0,0,0,0,0,0,0
1096,0,0,0,0,70018.86274,0,0,0,0,0
1097,0,0,0,0,0,0,0,0,0,0
1098,0,0,32944.62914,0,0,0,120955.7526,0,0,0
1099,0,0,0,0,0,0,0,0,0,0
1100,0,3060819.526,0,0,0,0,0,0,0,0
1101,0,0,0,0,0,0,0,0,0,0
1102,0,0,0,0,0,0,0,0,0,0
1103,0,0,0,0,82693.7018,0,0,0,0,0
