,HiWindLossYr1,HiWindLossYr2,HiWindLossYr3,HiWindLossYr4,HiWindLossYr5,HiWindLossYr6,HiWindLossYr7,HiWindLossYr8,HiWindLossYr9,HiWindLossYr10
1844,0,0,11322.8241,8902.136487,0,0,0,2739.1683,64500.14018,4014.870389
1845,0,0,0,0,13332.19807,0,0,0,0,0
1846,18677.57785,12509.19698,73673.34774,0,0,0,0,0,0,0
1847,0,776106.6357,0,7960.137211,23871.37936,10399.99152,0,0,5901.809959,0
1848,0,0,0,175277.4862,0,0,0,0,0,1177772.638
1849,32.75258205,0,0,7708.245552,0,0,0,0,356818.0809,0
1850,0,0,0,1037.957354,0,0,0,14591.7331,0,0
1851,0,0,0,0,0,0,0,0,0,0
1852,0,0,0,368732.2177,0,0,0,51271.64192,0,0
1853,1423.54364,0,10856.94309,38121.36028,0,26356.6463,33796.57288,8373.134956,0,0
1854,7567.433362,0,0,0,218903.8647,0,0,0,11863.91318,0
1855,2588.090854,0,0,0,29694.82209,49035.79845,0,9879.569302,0,0
1856,0,37892.34831,0,0,0,0,66059.84331,0,65648.75699,202614.3129
1857,0,14861.36968,0,111649.9778,5518.023891,8350.750794,0,0,0,0
1858,0,0,3924.022658,0,0,0,0,0,0,11913.7304
1859,60644.56676,0,0,0,0,0,0,0,0,0
1860,0,0,0,0,0,28458.61188,0,0,0,0
1861,0,0,93522.14438,21958.87657,0,0,0,0,0,0
1862,0,0,14169.61963,0,44480.33683,26489.98795,0,0,0,53565.06596
1863,0,0,0,40467.73106,38198.70119,0,0,0,0,39084.4177
1864,3155.01464,11119.13381,0,0,0,0,3717.521368,0,0,0
1865,68149.35424,0,0,0,22692.7479,0,0,927682.0876,0,90191.88641
1866,0,0,0,0,0,0,0,0,0,0
1867,0,0,36692.76199,18520.51874,22170.98738,0,22931.81355,0,0,7498.205888
1868,0,46941.52269,6367.870675,0,69749.46321,13810.86005,0,0,0,0
1869,0,0,0,71260.60582,0,0,0,0,0,0
1870,2981.759264,0,914.5951522,0,3121.789345,0,0,93996.92546,0,0
1871,102160.5186,0,0,0,25330.34851,18387.28094,0,0,140.8043356,0
1872,0,1004524.998,13095.07007,0,0,0,0,0,50632.91623,588.3064471
1873,0,32622.05981,0,25060.48414,0,0,0,15304.49095,0,0
1874,0,0,0,146.0117589,0,2036490.615,0,0,0,0
1875,4727.935874,4606.247834,0,22321.39161,5265.504679,3412.689143,0,0,6236.551685,0
1876,175929.6935,21537.20447,0,100443.7318,0,0,0,12974.97559,0,0
1877,0,0,0,0,0,20513.29451,0,0,0,0
1878,0,0,0,71037.21218,0,52725.23955,0,61241.63502,0,0
1879,0,0,0,6800.887477,0,0,0,0,0,29800.45128
1880,179529.0495,7820.813275,15256.92406,0,0,0,275724.126,0,0,949.5070193
1881,0,0,0,0,0,0,0,0,175811.4164,8539.067064
1882,0,0,0,0,5825.097662,9286.236779,0,0,0,0
1883,0,78228.14722,0,0,0,0,0,0,156032.583,8052.58629
1884,0,0,0,0,137119.9058,694.9854602,0,0,180947.756,0
1885,7443.064683,0,0,0,128325.9591,0,9039.245284,0,0,26343.39297
1886,0,0,0,0,0,0,0,4212.935209,0,0
1887,68278.59352,0,0,6155.296448,0,0,0,42986.23343,13488.88967,0
1888,0,233753.8107,0,0,47909.31424,0,0,75735.93838,18719.34679,0
1889,0,0,0,1216.500438,0,0,0,0,73804.76067,0
1890,32227.97533,0,0,0,0,0,0,0,0,31.75947079
1891,3522.602907,42053.02392,0,0,0,17496.26591,0,0,0,0
1892,0,0,0,0,0,0,0,3058.703438,1770.279272,0
1893,2344.448096,0,19126.81495,0,0,89872.48626,0,0,14615.81556,0
1894,0,0,0,883.2017098,0,52575.28303,0,0,0,0
1895,0,0,0,0,0,0,0,2186.447997,0,0
1896,0,0,82325.3837,0,0,6935.660101,0,7154.944715,0,57087.40431
1897,0,11618.96477,0,2559.483261,0,0,0,0,43979.60273,0
1898,34021.1668,0,0,0,4187.800266,0,35123.72607,0,0,941.4130599
1899,0,0,0,0,0,0,7917.850106,0,8041.492045,2392.651168
1900,42099.50079,0,0,2885.876081,0,0,0,31979.54782,0,3200.773948
1901,0,0,30876.37519,0,18911.18723,0,2191.829752,0,0,2408.977535
1902,36799.23333,0,0,0,0,0,33254.27587,0,0,5883.763807
1903,0,0,0,26776.07033,0,165983.3137,0,0,0,21418.75859
1904,50224.0253,12682.55622,0,0,0,0,1174.75869,0,22828.79367,0
1905,0,39481.35346,105820.7959,0,0,0,0,0,0,6830.828042
1906,0,0,0,0,9780.236136,0,0,0,0,245720.8303
1907,0,25337.41114,0,0,5082.707777,4511.32057,0,0,0,0
1908,0,1409.965264,0,1411.486389,19913.45503,328000.4582,0,0,0,0
1909,0,0,15479.40238,126.9498615,13134.98569,0,0,43555.55014,0,2579.437434
1910,0,410.8386903,0,1624.477316,77513.85559,0,0,0,28443.88099,0
1911,0,0,0,0,0,3602.41559,0,0,46324.50519,0
1912,0,0,0,0,0,0,0,1122.460822,0,0
1913,0,0,0,43276.51413,0,7666.840832,0,0,53480.25201,5230.330063
1914,0,0,0,0,0,0,823.0403831,0,1281.866933,0
1915,0,0,0,0,0,7586.023755,23790.30954,0,0,4433.617321
1916,21543.39068,14468.21523,93647.22883,0,0,0,71455.79641,0,0,6898.488231
1917,0,201705.063,74004.04607,0,0,0,44224.60322,0,0,31596.4644
1918,0,0,0,0,0,0,370.2625711,0,0,0
1919,101466.0948,22655.53301,5198.090614,0,99475.5514,986.7877881,0,0,0,0
1920,0,0,46809.6407,0,10983.93618,0,0,0,0,0
1921,547.1025461,0,0,0,391.1944029,73753.51229,64075.82245,7623.796865,0,33588.04308
1922,0,0,0,0,0,0,0,0,0,0
1923,11677.4786,0,0,0,0,6524.090354,84179.74545,0,19763.52037,0
1924,19328.86837,0,0,0,8877.723253,0,29606257.62,0,0,0
1925,0,868.8986222,0,0,343.4593401,0,0,0,186063.0282,12901.93269
1926,0,2227.553115,17489.16908,29921.63901,364.4105267,0,0,8665.909269,0,17.6033544
1927,0,0,0,0,0,218.8237373,0,6467.727476,0,1834.108217
1928,0,0,0,0,0,0,583971.006,2497.854919,0,23520.68109
1929,0,0,0,74338.76114,0,0,0,0,3715.510618,0
1930,0,0,0,44528.02634,3125.392603,0,0,71830.36875,65609.99653,0
1931,24620.41326,1900.297397,0,0,0,0,0,0,397.4757661,0
1932,0,0,0,3485.34178,2549.156917,0,24376.77011,0,0,0
1933,0,0,0,0,6343.146075,0,0,0,0,68999.30582
1934,16520.03189,5409.464818,0,0,291355.9858,0,85898.40053,0,25.25533379,333625.5019
1935,0,0,14751.93796,53519.30264,0,0,0,0,0,0
1936,401.3341071,0,1240.346197,0,10599.30635,0,0,0,39014.99745,162201.9264
1937,833.3808248,0,19913.6252,0,0,0,7899.728047,0,0,0
1938,0,0,0,0,14575.6546,0,16798.5436,14574.96673,0,7960.087641
1939,0,24448.78174,0,0,0,0,0,0,0,0
1940,191756.2328,21904.92662,42932.40107,0,0,579.8395551,45267.02057,0,2163.675749,0
1941,5665.300895,43977.09361,0,0,0,0,5237.530744,0,0,0
1942,0,0,0,0,0,3556.063484,0,23281.34331,52867.86979,0
1943,284.9459482,0,0,33567.18934,10885.44449,19065.04824,24462.61537,0,0,0
1944,0,0,0,0,0,0,341442.4527,0,0,37068.68793
1945,0,0,0,7501.55673,19445.78566,2221.952167,32383.92975,0,0,224607.8022
1946,64247.53996,0,807.9019143,14235.36737,1296.899436,0,53138.04771,0,0,0
1947,0,25582.00101,0,0,0,0,53256.64751,0,0,0
1948,0,0,0,48503.20924,0,0,2422431.176,0,0,469.2638594
1949,13447.10321,7028.541898,48118.89022,0,0,0,0,0,0,0
1950,0,0,0,5619.928979,5419.49089,6940.58688,0,11405.57772,0,513.8507997
1951,0,1849.445921,18975.81539,39.73359543,0,0,0,0,0,0
1952,0,0,11.4404738,0,0,0,50255.8213,12213.62071,0,4483.161389
1953,0,19931.06974,4780.412538,0,0,46119.84265,0,0,0,0
1954,54783.76679,239448.7441,0,0,0,0,4378.421208,10753.06328,0,0
1955,0,0,3086.028672,0,1648.051192,0,0,145051.0108,835.1776934,0
1956,0,0,0,0,14588.98967,0,0,109188.6445,55152.34547,0
1957,0,28614.3299,0,91577.91013,883760.8425,0,68967.33961,0,0,0
1958,23012.57915,0,0,0,75635.62039,0,0,2052.564913,0,0
1959,0,2136.356931,0,0,314796.9869,0,732.8918468,196276.0846,0,0
1960,21840.8699,137.3335875,0,0,0,0,0,0,0,2562.059082
1961,0,0,362.7976176,0,0,0,0,0,94223.11896,0
1962,0,0,0,7014.914724,0,0,16988.46906,0,56890.2887,0
1963,0,0,0,919.8140255,1320.565051,17523.34049,0,0,0,0
1964,16180.76225,0,0,0,0,0,0,0,679.485941,0
1965,0,108849.914,16186.99404,0,43870.53976,0,0,0,18002.40884,5315.733276
1966,0,0,20517.26107,0,0,0,0,994.8325376,0,143539.1959
1967,7935.547648,0,5196.608765,0,0,0,537.34981,18430.89011,0,0
1968,0,64849.35355,0,0,0,0,0,0,0,6169.571203
1969,10467.84196,0,0,0,0,13866.95224,8703.857588,19746.61275,0,0
1970,0,267616.7372,39321.8333,0,40029.62354,0,0,46039.21058,0,765976.4967
1971,0,1528.896712,0,118392.1981,0,0,0,0,1684.632464,5730.994043
1972,0,0,88256.33919,15965.68709,0,0,0,10327.23113,65278.37683,0
1973,45249.06414,0,0,0,0,120003.4278,0,0,139815.3351,0
1974,29821.59349,8907.969478,6812.010953,47208.47315,3512.235535,20059.9006,0,0,0,0
1975,0,0,97421.46356,0,12989.03402,0,0,0,54236.92164,0
1976,0,0,34826.96322,47333.76201,0,9550.312271,156036.6856,0,38291.0581,0
1977,14580.20038,0,1223.647754,550.8810622,0,0,49207.53701,28318.42775,874093.5889,0
1978,0,0,0,0,8686.718932,0,18161.93544,63092.01427,0,0
1979,115376.2196,0,0,21088.3665,0,11528.22853,0,0,0,4233.469862
1980,4287.496699,149.1808499,272155.0856,7903.201256,0,7445.891346,0,0,11187.28264,6188.08054
1981,2158.619585,4638.758107,42461.46929,0,0,15336.26221,0,0,0,0
1982,0,0,15456.67191,141395.5297,3580.660737,43942.99813,0,0,0,0
1983,0,0,0,0,204.2201431,0,15036.78116,0,6044.601276,663.4371922
1984,657.8004319,0,0,14077.93262,0,109916.5838,0,0,0,0
1985,29491.26635,39989.25865,0,0,0,0,0,35789.00419,36193.08115,0
1986,0,0,0,0,32360.83334,0,0,13157.33105,0,46967.04558
1987,0,0,0,65095.38596,0,6986.946075,0,0,331.1652914,0
1988,0,0,38268.70205,0,0,37240.97439,0,0,0,0
1989,0,0,0,46.90785452,73652.65359,1785.60524,0,10741.05931,0,0
1990,0,8417.143998,0,0,0,0,0,1825.748163,2994.45407,0
1991,0,154379.7796,0,4186.593914,148862.5595,9223.739686,0,485.1468464,7599.696704,0
1992,7732.604743,53496.9784,0,3816.740143,0,0,119858.6695,0,714.874101,0
1993,0,0,0,27355.82621,13584.29822,0,0,2333.997856,0,0
1994,18187.14437,23254.73147,0,744.9591635,0,0,0,0,12263.31291,123383.4873
1995,0,0,161607.5218,0,0,0,0,11013.33082,0,1296.246138
1996,0,0,0,776562.8494,0,0,0,0,20601.43896,0
1997,0,11571.5796,0,0,0,6865.237622,0,23193.06464,0,1059.584737
1998,5413.778814,0,0,0,7538.108987,0,0,0,0,0
1999,141200.4322,0,0,0,0,24570.79646,0,2194.851654,0,0
2000,0,0,0,6104506.359,0,23.16892111,0,0,141624.8605,46995.49781
2001,0,53141.97265,0,982.8626828,0,0,0,12234.70095,0,0
2002,0,0,0,40433.81493,0,0,0,14755.29997,1482.295119,0
2003,0,0,0,12783.35755,0,16269.55971,125212.3578,9127.170733,0,0
2004,0,0,235791.5104,0,0,0,0,0,0,13092.71667
2005,12163.97839,13675.31636,0,0,0,0,0,2977.237472,0,45727.94771
2006,107636.4835,0,196559.0226,0,15387.69384,164.1801307,0,0,0,1198.713982
2007,20501.39651,0,535.7797326,0,0,0,0,617864.8613,166741.9457,0
2008,8527.044374,14799.74616,0,0,0,32633.16421,0,0,0,0
2009,185551.0918,17900.32455,0,0,11625.10255,0,0,0,346359.1091,0
2010,1135.694119,0,0,0,0,0,26955.12836,0,0,12364.342
2011,0,0,44859.21789,0,0,20466.44151,0,190.1430923,12704.84455,0
2012,0,686.8259033,2939.06747,3052.446221,0,0,0,0,0,4504.537448
2013,4770.885178,0,19290.34669,14433.3859,0,43939.35895,5406.959527,6214.64997,0,0
2014,0,51473.25126,0,54925.19233,0,1103.723462,0,0,0,3823.948297
2015,0,12439.73397,0,0,48753.71102,0,0,0,0,9326.975636
2016,0,0,0,0,0,0,0,0,22377.34278,103465.5603
2017,16382.69017,0,0,0,0,0,0,0,0,27856.30977
2018,5957.195205,400204.3961,0,0,0,0,7858.681037,0,0,0
2019,3736.836956,0,12269.80061,15575.98464,9066.545457,0,157452.9136,0,0,403010.8195
2020,325821.4487,0,0,23953.55032,0,0,5702.004653,1812.805166,0,0
2021,0,0,0,0,0,10980.09462,731811.4607,0,1411.236226,0
2022,0,0,585.9845644,31.66129828,0,0,0,4350.441698,0,0
2023,0,20832.73381,0,15078.94431,0,0,0,0,0,0
2024,0,0,0,0,0,0,95.90966509,0,9345.231721,0
2025,0,27684.74136,0,188844.6896,0,2523.867434,24722.74456,55084.23037,0,12522.64005
2026,0,0,0,0,5853.809707,0,66014.17099,21596.67179,0,0
2027,848.553071,0,88074.30763,0,0,399.6012512,0,0,0,41333.98357
2028,0,0,1189.578187,0,1124.462637,1555.445287,12810.0547,0,0,0
2029,0,0,585.948724,0,0,0,0,0,7402.070598,0
2030,0,0,0,0,284120.082,137.9699187,7944.803637,0,0,0
2031,0,0,0,0,0,0,0,0,81546.14124,591.4300522
2032,0,0,0,0,0,0,0,0,0,7169.990814
2033,0,0,0,0,25917.02254,0,116848.8455,746.9347462,0,0
2034,31695.81016,0,0,0,17467.53343,0,0,0,0,0
2035,0,5423.031099,1610.940405,101.8190088,0,0,2978.065248,0,0,174127.5295
2036,2159.010802,0,0,0,0,45130.29284,10796.72031,157784.6445,0,0
2037,0,0,4807.312941,0,0,0,0,0,0,38047.67059
2038,0,0,0,0,0,0,907803.9267,0,0,0
2039,60199.93216,0,40944.10707,0,46573.81236,33760.56249,14384.57268,0,0,0
2040,5047.846877,0,0,2405.146414,0,0,28475.37741,0,0,0
2041,0,0,0,0,0,0,318.3407392,0,0,0
2042,8650.113139,147850.5268,0,0,263875.9574,0,0,0,0,0
2043,0,0,0,0,0,0,121191.8169,0,13106.93983,0
2044,8480.862524,0,0,0,15207.60479,0,1682.719237,0,26020.33157,24591.92948
2045,0,0,0,0,0,0,0,0,0,0
2046,0,0,0,0,0,0,0,0,4101.722748,0
2047,0,0,0,3630.568706,0,0,0,0,0,101130.5095
2048,0,0,0,0,0,9761.79353,0,0,0,0
2049,0,16817.11386,226.8911237,129022.5663,0,0,0,0,93530.13467,0
2050,17874.0634,69.77281627,0,3261.825959,0,108673.87,0,7403.187025,0,0
2051,0,0,0,0,0,22453.21979,3098.168419,0,0,0
2052,0,0,0,45425.38635,1463536.456,0,3034.52846,16.04726399,234869.8789,0
2053,0,0,0,0,33247.0406,11108.09284,0,0,0,0
2054,0,0,0,10449.96703,0,0,6332.836286,174923.7818,0,5841.865453
2055,0,0,0,0,20554.88354,0,0,0,371715.6503,3598.495473
2056,1855.780999,35999.70009,0,0,0,0,0,0,84174.71506,0
2057,0,102.1450384,0,0,0,116622.5029,0,0,5772.037097,0
2058,0,0,0,0,0,0,22065.98941,0,0,0
2059,0,0,0,51196.89494,0,243089.0522,0,0,0,0
2060,24967.83524,1290.511212,0,198685.3231,0,10115.50824,151995.5957,0,0,0
2061,0,0,0,0,0,0,0,78359.60955,462024.8717,0
2062,0,30532.03853,12221.65621,0,0,0,0,0,0,0
2063,0,0,1794.222681,17192.95386,0,0,68145.08107,62.09690316,0,0
2064,16240.78861,515845.3614,0,115436.3735,0,1258.621856,0,0,0,244.0791433
2065,0,0,0,0,0,7923.368382,0,0,15945.54987,76772.979
2066,0,1221.397633,0,0,58504.26196,574.746507,0,0,0,0
2067,19906.38221,1118.20039,0,18933.58995,90525.58743,0,0,0,0,3799.451857
2068,0,0,0,0,0,0,0,0,0,0
2069,0,44696.13925,0,0,5050.158294,0,0,6552.641769,0,437706.7287
2070,0,0,40913.59973,0,0,48532.45949,0,0,0,7983.571402
2071,100.6422438,0,0,34890.51868,0,0,0,0,0,0
2072,0,0,1903.352743,2943.95308,0,234.2231279,0,0,0,0
2073,4372.08947,0,0,0,610063.5839,12413.61015,0,2250.617816,0,0
2074,0,9843.996099,0,33026.84722,2104.182252,8136.191423,0,0,0,3891.291228
2075,16388.62967,0,0,1203.565856,11606.87853,265015.0581,148421.2157,0,0,0
2076,0,112571.0466,21246.89486,0,0,0,0,0,0,0
2077,20000.81286,1539.600557,0,0,24641.32746,0,0,0,25253.28571,41200.5984
2078,1181.486866,0,0,1506.49153,0,0,3718.369838,0,0,0
2079,1634.246515,0,339.2160709,17855.75318,0,0,19405.92536,0,0,0
2080,0,0,0,0,53669.05755,0,0,0,0,0
2081,0,129635.1873,0,0,0,0,0,56733.79796,0,0
2082,0,150779.8681,298.7884869,0,0,0,0,0,0,0
2083,0,0,11982.86204,92406.09855,42218.30642,0,261777.1835,0,0,0
2084,0,0,0,0,0,257330.4109,0,0,199879.3215,23122.63033
2085,12897.84305,6581.039502,33176.11172,0,164975.9713,0,0,0,0,2592.194821
2086,0,558.0881754,13254.16926,0,26171.06169,0,0,16546.38999,0,0
2087,0,870908.1273,283.7901581,0,18027.56798,0,23840.91116,0,0,0
2088,0,0,21330.84933,0,0,0,14994.94136,2567.91274,0,1087.297012
2089,0,0,0,0,4802.738083,0,0,0,119955.6982,0
2090,2903.100777,0,11366.7122,40558.59145,0,0,0,0,0,334805.7454
2091,1106125.92,91784.99569,1758.938227,1267.994589,165277.9998,0,0,0,0,32544.80092
2092,473114.1676,0,0,0,0,113538.2233,0,31828.60592,0,162939.5073
2093,73652.39266,0,0,0,0,0,33305.96413,0,49241.32066,15546.61388
2094,0,0,5560.516756,34298.4552,0,0,0,17554.78429,120689.2419,0
2095,0,23423.12773,0,0,0,0,0,0,0,15279.51476
2096,0,59935.0174,7856.980468,0,88221.05158,0,0,0,54.5767343,0
2097,4408.831978,18210.57265,23487.4109,0,0,0,0,6777.219428,0,44458.35032
2098,0,0,0,0,77224.93184,0,0,0,0,10510.16105
2099,35269.26951,0,0,0,0,48743.23472,6782.220552,0,0,144601.7374
2100,0,60576.55451,0,0,18473.56615,0,0,1218.686166,0,0
2101,617270.1807,5261.265929,0,0,0,0,0,0,0,0
2102,0,41874.83626,0,0,0,0,0,0,0,0
2103,0,38205.67551,0,0,0,0,0,0,0,20583.12572
2104,0,0,149147.1158,0,39406.45274,0,1940.409864,9233.580003,0,19698.48349
2105,0,12286.98598,0,0,3312.548837,0,0,0,0,0
2106,77341.96688,45705.37102,0,53709.10073,0,0,0,0,11029.43046,10033.88365
2107,0,145296.8836,0,0,0,0,17071.04806,0,0,0
2108,187.9649034,0,0,0,1332.22447,0,241.0950228,0,0,0
2109,2710.399498,0,144401.5749,0,0,86461.56973,0,0,0,0
2110,59762.80406,0,0,865111.5333,0,0,0,0,0,0
2111,0,0,0,0,0,0,0,0,0,0
2112,85749.88834,287535.661,0,0,2387.414307,0,0,0,0,0
2113,0,0,0,5352.116362,0,0,0,1918.616574,0,0
2114,0,237601.2145,325949.3015,0,0,78493.67234,0,146.5223385,0,1198.243482
2115,0,0,0,0,0,77577.2764,0,0,11668.06664,0
2116,71526.08461,0,1326.774272,0,0,136532.4303,0,0,0,0
2117,0,39433.3883,218341.3014,0,0,48008.1223,0,0,0,0
2118,0,0,84710.9499,10796.09801,3.883261054,1827.991733,44164.47305,0,0,0
2119,0,0,395.0640576,0,26973.94841,0,20805.72422,23287.55924,0,0
2120,0,57524.97889,0,0,0,0,15288.16181,67074.6358,0,0
2121,27902881.43,0,0,0,2480.528404,1513.473996,0,0,0,0
2122,0,0,0,39717.06515,102943.5325,11347.26964,0,0,975.7183959,0
2123,0,44786.68191,9654.867142,155242.3326,0,0,62934.66229,0,2947.490909,0
2124,0,3400.832424,0,0,13923.88073,970.7307436,0,62360.48546,0,63548.6402
2125,0,0,867.1647417,1111.521115,150.2918187,0,0,45118.06995,0,0
2126,0,0,477.6734775,31806.56126,0,0,0,427.6764924,0,8776.415283
2127,1389.768864,0,0,9643.973276,0,0,0,0,0,860.7320389
2128,0,0,3297.791429,0,0,15424.25989,0,97.08924593,809.9519473,0
2129,0,0,9403.567529,237.089716,0,0,0,12377.3597,0,0
2130,218.4658371,0,7497.197987,8280.439411,4959.880914,0,12706.37131,0,0,0
2131,1432.904721,0,0,0,0,285.9535523,0,0,37391.11043,0
2132,0,0,85305.80246,880.090764,0,0,0,21896.5274,454114.7448,5320.226258
2133,0,0,0,0,71239.59491,0,0,0,6349.117335,0
2134,0,1967.999506,0,0,0,0,0,0,13430.62065,218.7654027
2135,89699.07927,11562.94247,0,0,1757.255101,0,0,0,0,0
2136,0,0,0,13620.10156,0,78649.75322,40859.22978,375.3043116,11578.15706,0
2137,0,0,0,0,0,0,0,10634.03946,0,0
2138,0,8194.624003,0,2457385.009,1869.780324,0,3122917.359,34192.22939,0,0
2139,0,2207.040023,185.8521837,0,0,0,13980.28388,0,0,0
2140,0,2570.707888,12454.96613,3160.790396,0,0,0,3723.713355,45221.57726,0
2141,0,0,0,0,0,0,0,0,0,0
2142,0,404.7652512,0,0,1963.477363,0,0,0,1149.348568,0
2143,0,31088.40818,0,0,0,0,0,0,0,7203.597711
2144,0,58088.49305,0,0,14309.37359,0,0,67795.20604,0,0
2145,29398.89318,0,0,0,0,0,0,0,0,0
2146,96137.44346,0,0,0,56642.31935,0,0,0,0,0
2147,0,0,0,0,143003.0122,4736.962556,0,0,0,0
2148,14324.78061,0,0,0,0,0,11733.63165,18546.97661,0,0
2149,0,0,0,0,83485.74932,0,7420.782392,0,0,0
2150,0,0,2640.806634,0,0,0,0,9113.909123,0,0
2151,0,0,0,0,0,0,0,5116.380252,0,193937.3924
2152,0,24199.67599,0,0,0,0,0,0,775.5446934,2466.417231
2153,0,2770.798548,0,0,0,0,0,0,0,23522.89172
2154,0,0,0,310641.818,0,0,0,20358.02378,175347.6031,0
2155,0,0,0,18274.47262,0,0,0,0,0,0
2156,0,0,1070.505736,0,0,0,0,218241.9414,0,0
2157,0,0,0,63860.27807,0,44302.46025,0,0,0,874.950865
2158,0,1848.005834,7275.121742,0,11647.06308,0,0,0,0,498.4246756
2159,0,0,0,629.1888921,0,84.3073684,0,0,0,176180.4901
2160,0,0,5299.08118,36519.82849,0,0,0,0,0,67651.60461
2161,0,0,0,0,438.3065413,0,0,0,0,0
2162,0,0,0,0,0,0,0,0,0,0
2163,504.7865906,3860.19631,269.2845305,0,0,0,2481585.791,0,0,0
2164,0,0,172592.3066,0,0,325.748172,0,0,20128.84603,20601.03829
2165,4113.037029,0,0,5089.845617,46127.5787,3429.217133,0,225.6949046,0,0
2166,145089.7229,6261.222309,3872.30696,0,2528.503716,24109.66479,0,0,36095.59588,0
2167,0,0,0,0,0,7538.816473,0,60174.87385,0,0
2168,0,91.92050517,215209.145,0,0,60084.66776,2228.782078,39280.18203,0,0
2169,10006.54968,0,0,0,0,2427.285484,0,0,10962.76687,0
2170,0,0,0,0,0,0,0,0,0,0
2171,0,0,0,19905.49876,0,0,23002.11988,0,112608.0193,2376.905236
2172,0,0,0,5237.484751,275143.2627,0,0,32162.7244,0,0
2173,0,146549.5096,0,0,5016.389178,0,64.13257408,0,48313.56909,0
2174,0,0,17613.17046,27364.36038,0,0,0,18731.19597,2797.054449,0
2175,0,0,0,0,0,0,0,28260.02503,0,0
2176,1245.437574,2.573439247,0,2235.080009,0,0,0,0,0,0
2177,1313.765808,16449.00904,0,0,165191.1426,0,7179.777957,2922.811342,0,0
2178,0,1545.250446,0,0,0,5060.365968,0,0,17266.93583,8941.076252
2179,0,0,0,0,0,114497.2966,0,0,0,0
2180,0,0,0,0,0,0,0,0,11428.77918,0
2181,0,11180.13996,0,221230.4694,0,104953.531,0,0,0,339456.2397
2182,37354.54929,0,6648.252779,8730.968226,194271.1239,0,0,0,0,0
2183,0,1962.004853,7407.154387,0,2839.773891,4552.276611,6194.851897,0,0,0
2184,0,0,129282.2566,0,0,0,0,0,0,0
2185,0,4827.348246,0,0,0,0,65599.64139,0,0,10029.73667
2186,0,0,0,0,160788.5114,0,2907.266278,0,0,57109.37768
2187,265610.5328,12180.81677,0,0,7999.476534,0,28490.38652,0,18116.09804,0
2188,0,0,0,0,1984.536751,30.73853559,0,0,0,0
2189,2340.775677,0,0,0,0,0,0,0,0,0
2190,0,0,98216.89937,208840.1939,14294.7961,0,0,17136.15379,54858.625,0
2191,0,0,4716.257239,0,0,0,129635.4629,5054.79656,0,0
2192,0,10409.64533,0,27890.88706,0,0,83188.10284,0,0,0
2193,2827.417526,0,0,540065.3388,0,1621660.123,0,0,26109.41241,0
2194,10.26656006,26501.60332,0,0,10414.60395,0,0,5406.19382,0,0
2195,0,0,0,950.2777052,40505.14223,0,188.4778845,0,0,1484079.003
2196,0,0,88860.9421,0,0,14925.28387,12053.36632,7377.319292,4653.609473,0
2197,0,0,1781.200062,0,0,0,51197.21897,0,78177.41031,0
2198,35827.82748,0,73304.19377,70271.34304,1591.843656,0,0,0,0,0
2199,0,57128.66968,87.47502081,0,12536.05808,0,0,12520.70151,598.2372271,0
2200,0,0,35352.05381,46249.48172,1743.856925,0,0,25422.5588,0,0
2201,5226.673808,516.5355901,0,861621.3272,72582.93438,414.4961158,0,0,0,0
2202,0,803.802633,0,0,0,0,18483.58333,0,0,85928.42556
2203,0,0,0,256887.6659,0,811.7120031,0,0,0,0
2204,0,0,0,0,0,5257.561061,74685.5463,3883.975602,0,38486.83024
2205,0,0,0,0,0,879.5932262,9905.559167,0,0,7656.407556
2206,0,33941.52806,0,0,0,0,17719.27866,0,0,0
2207,0,0,0,4025.079792,348413.868,0,0,0,0,0
2208,200076.8283,0,11498.03535,9480.035959,0,0,28871.13063,0,0,0
2209,0,0,47906.02383,0,20798.33991,0,0,278.7881824,416.0912985,0
2210,0,1253.634475,0,0,0,0,19008.67629,0,0,5912.372179
2211,6825.874031,0,0,6910.897386,0,0,36335.49705,83298.8363,0,0
2212,0,0,0,0,1007.180685,0,86460.97456,0,21267.6964,281739.9104
2213,0,433447.407,0,0,0,0,37807.6649,0,16289.96388,0
2214,0,0,0,0,0,0,90987.14742,0,0,290444.7345
2215,0,0,0,0,31863.40444,0,0,0,0,210259.8084
2216,0,0,0,0,0,28618.14833,29495.43802,451725.3207,0,0
2217,0,0,154214.4497,0,0,0,0,89460.68695,0,0
2218,0,0,0,89731.88131,0,139220.0064,1137.021436,0,0,454.481422
2219,0,0,0,0,0,3601.102401,0,0,0,0
2220,0,0,32069.44071,0,0,0,0,155623.4364,0,4521.055011
2221,0,0,0,0,0,0,0,0,19514.99731,72282.2284
2222,0,0,59125.53092,0,0,0,0,33662.7355,0,0
2223,44057.72662,0,633942.665,0,0,0,0,0,0,0
2224,0,3827.891131,0,5342.813798,0,0,376.9011741,0,0,912.5829734
2225,0,0,0,0,0,14123.10369,0,0,0,17109.76414
2226,0,151.8607017,0,0,0,0,0,27421.7814,0,925.6040452
2227,0,0,0,21282.70446,16943.65472,0,17495.98082,0,0,0
2228,0,43675.39514,9208.603693,0,1069.177389,0,306103.5517,29448.63936,73788.69441,0
2229,0,229591.4233,18578.81184,0,26163.63319,873882.9127,0,0,0,0
2230,9117.114196,0,14062.26077,12800.43953,0,36093.57723,8613.966014,1144.020981,0,0
