,OtherHazNetCostYr1_,OtherHazNetCostYr2_,OtherHazNetCostYr3_,OtherHazNetCostYr4_,OtherHazNetCostYr5_,OtherHazNetCostYr6_,OtherHazNetCostYr7_,OtherHazNetCostYr8_,OtherHazNetCostYr9_,OtherHazNetCostYr10_
5997,0,0,0,741102.4201,14727551.67,0,-12649991.04,0,3395076.604,8664309.066
5998,0,0,0,0,0,10536604.72,0,0,0,0
5999,0,0,0,989244.0246,0,0,0,11667327.48,3061841.757,10356166.03
6000,0,0,0,11764113.24,0,0,0,71864.09805,-61333.986,745880.6526
6001,0,0,3319184.67,0,0,0,0,0,3675385.792,-2847449.195
6002,3111.68375,0,0,115.5864869,5431.55603,0,-3324.282528,0,33540.12001,-26111.86199
6003,0,0,0,0,2294690.056,0,0,7401135.207,0,-5709679.743
6004,396.4014189,0,4164778.384,5571550.012,0,0,19338027.37,0,16861218.27,0
6005,41431.3277,0,-0.01524622,0,0,0,0,2545980.063,0,0
6006,0,4074879.962,5045005.137,3031491.309,0,0,2909994.58,0,12873.63192,14015.26452
6007,0,0,0,505.6464075,104503.4047,0,-450.3388593,-61639.01906,11281476.1,0
6008,0,0,0,0,1.15174E-08,0,0,0,0,0
6009,0,21417.42631,1743684.853,10858474.53,-11809524.11,0,0,0,0,0
6010,0,0,0,0,0,0,0,0,0,0
6011,234.151626,9605.420096,-8562.632268,18269573.76,726054.4091,-16025610.17,0,10727.07673,0,0
6012,0,0,0,0,0,0,1.59339254,0,1429025.036,-1.112533697
6013,0,0,0,0,0,0,0,5202490.385,5818400.476,-4965711.664
6014,0,0,0,0,0,0,0,0.001321957,10541586.67,0
6015,0,0,8722005.9,-7018955.126,0,0,0,0,0,0
6016,32025.6215,5621328.728,-5001126.822,1150709.094,-1075092.472,4903644.246,0,0,386151.4413,0
6017,0,0,0,0,0,0,0,0,7946989.915,0
6018,0,0,0,2294906.294,951861.6294,0,0,0,0.000480076,-0.000282619
6019,0,0,0,0,1459529.534,198.2079669,59001.69704,0,0,0
6020,0,0,0,0,0,0,0,157.2848361,0,0
6021,13456641.87,9461308.825,0,-6377338.671,0,0,2693477.484,52664.33681,0,1231006.148
6022,519846.649,173294.9995,0,0,0,2944152.829,-2551042.526,316403.3779,0,0
6023,23086423.05,0,534884.1319,0,0,0,10803759.52,0,0,2861249.802
6024,0,0,11644954.85,-8346975.554,0,0,1196493.058,1425673.474,9910.592085,-8764.925083
6025,0,0,0,0,0,2071435.794,0,-1280574.768,0,0
6026,0,4387312.85,0,109.0982234,0,-91.64399132,0,0,0,0
6027,0,0,0,3161882.551,-2948187.25,0,0,2584788.162,0,0
6028,0,0,10105488.09,-7270216.047,0,0,0,17965.79595,0,0
6029,0,0,8129458.277,-4852819.812,0,0,-1107571.184,0,14155.16724,0
6030,3.27442356,0,0,0,0,0,0,0,3436491.677,1446353.616
6031,11183756.65,0,-6864557.236,15273704.22,0,0,0,0,12302324.42,-7957914.566
6032,0,0,0.00121584,-0.000932471,0,0,351805.817,3135282.182,1541744.184,0
6033,0,8454240.917,0,0,2277110.447,0,0,0,0,0
6034,0,2649559.577,0,868.1790749,0,0,0,0,0,0
6035,0,0,0,0,0,0,0,6779383.937,0,0
6036,1998807.701,0,0,2670004.723,0,0,-1940733.003,0,0,0
6037,0,1137210.916,0,0,0,0,0,0,3527.656377,0
6038,0,0,0,0,1293370.856,0,0,0,0,0
6039,7785040.135,-5927585.947,0,11881394.52,0,2794146.89,-9461874.884,0.00185005,0,0
6040,0,508.7008544,0,0,0,7460968.068,0,0,0,0
6041,0,0,0,11845684.2,0,0,321039.1786,0,315920.5458,812773.6083
6042,0,0,6504257.242,0,0,-4688479.618,0,0,8577004.89,-6234228.478
6043,3968577.541,7386.389775,0,-6021.763801,0,0,0,0,0,47376.41409
6044,0,0,0,408.1163625,0,7997659.083,-4457580.663,0,0,-289543.2505
6045,0,929328.5175,-644547.4017,0,39406.94434,10874482.53,1312318.93,0,-836788.7472,12328495.29
6046,0,708608.2472,10833842.36,0,-1.445045249,0,0,0,0,0
6047,0,1289.370834,-870.796099,17568453.98,0,0,-9527421.889,0,6362954.56,-4718149.48
6048,0,296.3081154,0,0,0,0,0,0,0,3.731290515
6049,0,0,0,3277615.21,0,-2873541.573,7526200.964,-1.817360993,0,3.238989992
6050,0,0,2697600.16,0,0,0,0,0,0,0
6051,0,0,0,0,0,0,0,0,0,4817354.881
6052,116365.6051,-73091.28532,0,3196272.505,-3132952.3,0,0,0,0,0
6053,12057118.3,-8614413.368,0,0,12436785.27,-9481980.015,10392945.6,0,5701216.801,0
6054,0,0,0,0,0,0,0,0,0,0
6055,0,0,0,0,0,0,0,0,0,0
6056,0,0,0,0,0,0,0,1.387820863,13471511.26,-1.005855466
6057,0,0,0,0,0,0,0,0,5119319.856,9519295.929
6058,0,0,0,42.58777111,0,0,0,3551452.729,0,0
6059,0,0,0,0,0,0,5098.373036,-3991.958804,0,5095364.343
6060,0,0,0,3810280.99,-2319713.619,0,0,0,0,3898094.857
6061,0,13934981.14,0,0,-8855023.417,65083.60288,-60118.50351,0,11614732.55,0
6062,5401.011179,9373313.072,0,0,0,4774410.142,-3416730.445,0,477.8863074,-370.4848054
6063,9530106.981,0,0,-7724783.056,0,8245334.819,0,2425.190436,-6516886.028,-1870.686143
6064,0,0,621514.9785,1695569.827,-942607.9385,-518928.7744,7485416.996,7665981.109,-11625503.29,0
6065,2.406132253,0,-2.079845062,0,1583.361282,0,0,0,0,0
6066,0,0,13987427.1,61546.11119,0,0,-48995.77595,0,0,10536.38283
6067,0,11843694.42,0,16016077.22,30715421.35,-9811771.34,-19416424.67,0,0,0
6068,0,0,0,0,0,0,2.16741E-10,1537908.411,0,0
6069,2934413.561,0,7245.83933,0,0,0,0,0,0,0
6070,10168412.32,0,0,0,12768565.11,1150136.708,-9543166.195,0,-713107.5109,0
6071,0,0,0,0,0,10478176.77,-9377440.123,0,-0.265453964,0
6072,0,0,1161011.32,0,0,0,0,0,0,1664987.77
6073,10590631.61,0,0,0,0,0,3103.242984,1357606.685,477102.1345,0
6074,1237506.971,0,0,0,0,35412.01441,-26456.03586,370714.8431,0,0
6075,0,0,0,13940700.34,9485619.481,0,-8275566.85,0,0,12704579.23
6076,117533.5851,0,0,4238373.172,-2613458.961,0,0,16922691.82,-6387686.172,0
6077,0,0,0,13277040.81,25600929.09,0,-9989350.894,0,0,0
6078,0,0,0,0,0,1612388.17,0,0,0,7615633.489
6079,0,0,0,2.9005E-08,-1.89531E-08,0,0,0,0,0
6080,0,0,9.825225153,0,683597.5623,-7.12305445,-389705.621,0,0,0
6081,0,0,0,0,0,0,772027.2092,-712619.947,0,0
6082,0,0,9506836.672,0,10036.97615,0,0,2867913.405,-2021759.169,0
6083,0,0,0,0,208.8973066,0.070129163,-0.048226657,0,0,590909.1993
6084,0,0,0,0,0,1767503.85,10142707.79,-7305747.682,-5609.945273,0
6085,0,88626.33815,0,1739217.285,-1362057.045,1801343.744,15786.87404,-10249.04505,0,499.1721675
6086,0,0,238011.5928,0,0,1696147.623,0,93902.1928,0,0
6087,0,9296462.448,0,0,0,7061.928574,9643730.646,-7684530.529,0,0
6088,0,5679083.031,-2220784.049,0,0,0,0,0,23752.03778,7675412.445
6089,0,0,0,0,0,249370.818,367812.5114,655764.6611,-149826.2554,0
6090,0,0,0,0,0,262493.2063,0,96884.29001,0,0
6091,269.3231284,0,3556284.264,0,0,0,0,0,0,6689916.179
6092,2937508.22,0,0,-2157862.02,0,609.3155594,9902.909453,0,-8614.685695,0
6093,0,0,0,0,0,2782.201353,-1837.613771,0,0,0
6094,2083546.893,0,0,0,0,0,0,0,0,0
6095,0,0,0,0,0,0,0,0,6318.782927,-3763.842115
6096,0,0,0,2701786.769,0,0,-1800853.843,0,0,7052097.846
6097,0,0,0,0,641.8120412,3538665.517,-428.5539814,-3084510.057,0,2628451.468
6098,926531.1964,8349.129693,-6968.366624,0,0,0,0,56762.31254,0,0
6099,17558435.05,-13708325.44,0,0,0,0,0,0,0,1380886.355
6100,0,0,0,0,0,1065970.612,0,0,0,0
6101,0,0,0,0,0,28957.19317,10766389.91,-26145.51816,0,0
6102,0,0,0,0,348.9875129,0,0,93478.42784,0,6451437.172
6103,6453.206049,0,0,0,653133.9319,0,0,0,0,2507.307042
6104,17125.75492,1218096.913,11736036.61,139410.4733,0,0,0,19638097.34,0,-13751897.21
6105,0,7705325.703,-4684053.939,0,0,0,0,0,0,0
6106,180141.5379,0,3513249.049,-122876.7706,0,0,0,0,0,0
6107,0,0,0,0,0,0,0,0,0,2978773.431
6108,0,4325172.299,0,0,0,0,0,15039837.21,0,0
6109,0,0,0,0,0,0,0,0,0,14.06969806
6110,0,11629040.57,0,0,0,0,0,0,0,0
6111,0,0,0,887720.3105,-378994.4787,0,0.002204968,20659.71701,0,-0.002058374
6112,0,0,0,0,0,3746923.127,0,279704.5294,11395119.45,-4441.533079
6113,0,50847.44489,0,0,0,0,0,0,0,0
6114,547806.3252,0,91.07696979,0,0,-50.03224865,0,0,9106658.541,-7707782.761
6115,708850.4101,-469710.9791,0,0,0,0,0,0,0,0
6116,0,234217.0001,8534665.542,13698954.74,-17381892.66,0,0,0,0,0
6117,0,0,4233559.006,0,1859.378957,0,0,-1069.508296,0,0
6118,1198924.932,0,0,-876120.7321,0,0,6579349.509,0,453339.6504,0
6119,0,0,119745.6207,11633710.51,0,-5641571.434,0,0,0,0
6120,0,8279457.495,0,0,3297609.508,-2884702.955,0,0,0,0
6121,0,0,0,0,0,841392.9845,0,0,0,0
6122,0,0,0,0,0,0,0,0,0,0
6123,0,0,0,0,0,14449245.73,0,0,-2019494.481,0
6124,0,0,0,0,0,0,0,5572846.798,-425816.2423,0
6125,3.46112E-06,0.555691471,4673156.886,0,0,0,7530450.429,0,0,-4419162.339
6126,0,0,4146903.696,0,0,0,0,0,27952.00927,0
6127,0,7343.718444,0,0,0,0,0,0,0,0
6128,280985.3503,3188795.157,1108105.716,0,0.549912217,18720319.9,0,0,11463850.93,0
6129,0,192514.336,4352509.69,-3858828.274,0,0,0,0,0,0
6130,0,0,0,0,0,0,0,19958943.58,0,-12412412.58
6131,0,0,2590811.192,0,648517.4679,-1982109.693,-153.0235636,655857.2903,0,0
6132,2767719.632,28712.71964,-1861991.24,0,0,0,0,0,0,0
6133,0,318413.6902,0,0,-300758.1616,0,0,0,0,0
6134,0,0,39.27597082,-28.26150212,0,0,0,0,0,0
6135,0,0,0,0,6112247.411,2092210.503,2249016.085,3621888.725,-0.073045145,0
6136,0,0,3490091.392,0,0,0,0,0,89.9334087,13882446.86
6137,0,0,0,0,0,0,0,1388850.87,-1243947.072,0
6138,9054977.502,0,121885.1969,0,0,0,0,0.217896281,0,0
6139,0,0,0,0,0,0,893131.6277,-553715.4394,0,0
6140,0,17297576.9,-16640942.31,0,0,0,2469998.892,710.7257174,-501.6784309,0
6141,0,200193.2254,-142267.7334,0,0,0,3996590.868,-3106834.532,1387886.827,0
6142,0,0,0,0,10849147.76,0,559610.609,-515175.6473,0,0
6143,0,0,0,0,159778.4406,0,0,0,2051209.031,40.75105565
6144,0,0,0,0,0,3454785.619,0,0,600519.9548,0
6145,0,0,1342064.346,-1080697.354,8673396.989,355138.5682,0,0,0,580117.8603
6146,0,1628608.814,0,0,-958810.5978,0,0,0,0,0
6147,0,0,0,0,0,14562.8349,0,1186094.471,9023.778831,0
6148,0,0,9773008.764,-7265199.825,0,13984230.53,-12425798.66,0,0,0
6149,0,0,0,0.306248831,0,421.9682889,0,-332.0321232,0,0
6150,0,0,0,0,0,4781191.523,0,-2919151.366,0,1214625.818
6151,0,0,0,0,0,0,0,0,0,0
6152,498302.9901,0,0,0,0,0,0,13146864.98,-9303706.14,19417.02411
6153,0,983.4515099,0,10249443.68,0,3434190.314,-1035335.53,0,0,0
6154,375182.142,63991.97758,1386288.731,-1069073.01,0,2683199.321,13472219.8,0,7819193.564,-11511610.7
6155,0,8.18211E-13,0,3674.881546,9053422.795,-6840671.872,0,0,0,7239127.083
6156,0,0,47904.95472,0,0,0,0,1294594.284,0,10629358.34
6157,0,0,0,15276913.81,-11134267.13,0,-9.33363E-06,0,0,0
6158,0,12988968.86,-8693261.716,0,4240.389623,-3188.715756,-0.203489014,12719313.54,-5722048.35,0
6159,915770.325,111939.5909,0,0,0,0,2.8617408,-1.975231439,13644.15246,0
6160,0,2985389.92,0,0,0,9.409502839,0,0,0,0
6161,0,1022495.861,0,0,0,0,0,0,0,0
6162,73.6316904,942172.8686,8150237.48,0,0,7063734.307,-5576660.014,0,0,0
6163,0,0,9029275.756,-7909254.835,0,347885.3181,0,0,0,0
6164,0,302908.8904,0,1700306.828,0,0,12008095.53,0,-7927950.615,0
6165,0,0,0,1221761.859,612562.3012,3932114.822,1679209.842,-393728.6601,0,1260153.231
6166,0,35.37902315,0,669.8804243,0,0,0,147085.6603,-96158.24212,0
6167,821.8900182,0,-0.00017663,0,0,30.26321467,9972710.726,0,-16.69804908,-0.763718414
6168,0,0,1616387.763,0,0,0,0,6855231.529,637363.975,0
6169,0,0,0,0,0,0,0,308856.2413,13129815.8,-11044784
6170,0,1506874.117,0,0,0.004307348,0.006193309,441341.8656,0,3963.994373,0
6171,0,35321405.32,-30338551.69,1500811.769,6.61845E-05,0,-1355010.956,0,0,0
6172,0,2468284.811,3778807.518,99.83178724,0,24605208.19,-17474443.39,0,0,0
6173,879.7871226,0,0,0,0,0,0,0,61704.86801,2325580.68
6174,3828.415272,0,-1765.843379,0,0,0,0,0,0,0
6175,4346773.21,-842492.9122,-2110243.694,0,0,0,7.563552984,-6.156629151,0,0.038338872
6176,0,0,7257.915725,55087.9966,0,0,0,0,722.7167347,0
6177,0,0,0,0,0,0,0,0,0,4114213.167
6178,0,0,0,4797798.961,-3701022.231,0,0,0,0,0
6179,1699175.467,0,841008.6626,0,0,-548664.4031,0,0,0,0.024805429
6180,0,43045.97343,-35437.2549,353125.5317,-312902.831,0,3405383.854,0,0,1.478150014
6181,5397085.211,33738.80712,381292.2077,0,0,53421.41798,0,0,0,0
6182,0,0,0,0,0,99386.46795,-71269.718,0,0,0
6183,0,0,0,0,0,0,0,0,0,0
6184,0,0,0,3364668.681,0,0,7787100.084,0,0,0
6185,0,0,0,0,0,2055458.274,0,10637734.1,0,472473.2774
6186,0,1219842.403,0,0,0,0,155153381.7,0,0,-146235754.2
6187,0,0,0,0,11920251.89,0,0,-6320033.646,228318.5723,-103.5364792
6188,0,0,0,0,0,0,1389209.03,42850.81894,13875744.32,0
6189,0,0,0,0,2338039.842,0,0,516048.9479,7989413.748,45913.70523
6190,0,0,0,0,2931102.249,0,20962165.83,0,960823.9028,-731393.83
6191,0,0,0,0,0,0,0,0,0,0
6192,0,1462.202935,0,-811.8662207,95.87534224,0,-74.98193701,0,0,0
6193,0,8018453.126,0,0,0,0,0,0,0,0
6194,0,2883.348071,-2003.546773,0,0,0,302748.7115,0,-274119.6431,388559.9615
6195,0,760395.0351,0,0,0,0,0,0,6027258.29,13440011.97
6196,0,9135.847369,0,0,-6511.061011,256053.7957,-175214.9149,0,0,6176240.589
6197,57.57129706,66.36540688,1051815.281,3372406.052,0,0,9709500.274,-7002821.073,0,0
6198,0,0,0,0,0,0,0,0,2306458.973,0
6199,1710836.026,0,12938990,0,0,12184249.03,0,10120866.66,-7228192.448,0
6200,0,0,0,0,0,0,10903467.52,19967811.82,-299779.1187,-7918937.408
6201,105018.9568,998584.5871,0,3886210.731,0,2168130.41,5633.866991,0,0,-4337.538768
6202,0,0,0,0,0,0,0,0,11494423.85,-6384581.647
6203,0,146423.3399,760901.8372,11651218.07,0,0,0,0,128.314366,0
6204,0,0,18839.42118,3438972.608,28446.08791,-32360.39238,0,0,0,4537202.987
6205,0,0,0,0,0,0,0,267.7611767,1909276.52,0
6206,0,0,0,39406.59527,-27104.16157,0,0,0,0,3971538.684
6207,0,0,0,0,0,0,0,195951.7927,-134068.5714,3770.677432
6208,0,2216357.492,6840.023056,0,-1769482.95,0,0,0,0,0
6209,0,0,0,4271461.507,3978017.272,0,1990525.764,0,0,-3127083.254
6210,0,0,2640.422165,15512815.91,0,-11834366.04,0,0,42.13018044,2422697.76
6211,4984.970955,0,0,8415076.697,0,0,0,0,0,0
6212,0,2917910.986,0,2692971.047,0,69.03055152,0,10684807.01,-7525361.712,0
6213,0,0,0,0,0,0,0,0,941085.7471,-45675.7843
6214,0,8302809.092,0,0,10634151.7,0,8531.185316,-7037.857882,0,2136320.432
6215,183.511637,0,0,2508949.077,0,0,0.071349877,-0.054940831,0,9306863.561
6216,0,0,375062.2973,10045988.02,-7035776.081,21344.60079,226690.1409,0,-188751.4303,684.1097232
6217,0,0,0.000140722,286200.7058,-236536.6945,0,5371746.978,0,-4171213.558,1488720.319
6218,0,0,0,1932363.381,0,817085.4645,-493158.3948,6865044.921,-5266065.511,0
6219,0,1149444.37,0,0,0,4259266.515,-2624728.545,0,0,0
6220,0,2.888830193,0,0,0,0,0,7239442.517,0,0
6221,0,0,0,9453550.82,0,-6761709.978,0,0,407191.6581,0
6222,0,0,324059.862,-252745.9888,0,0,0,0,0,0
6223,0,0,0,0,970523.4719,0,0,0,0,0
6224,0,478366.9524,-163969.834,7474213.022,0,-4841766.467,33091.55096,-24690.76624,287.6777523,-156.2978127
6225,0,0,0,0,132.5180846,-116.3908624,0,0,0,11505369.01
6226,1974.548924,0,407.4458155,-326.533475,0,0,0,0,0,0
6227,0,0,10249536.94,2093133.815,-1599750.242,0,0,0,0,14683953.65
6228,0,0,0,0,0,0,0,0,12323412.57,-8921838.723
6229,0,0,8948472.192,0,0,0,0,0,0,0
6230,0,0,0,0,0,0,0,0.000471468,0,-0.000389942
6231,0,12876021.63,0,0,4727674.329,0,102733.0017,66282.1546,0,-3879.733349
6232,0,0,13198046.94,-11234013.83,7113715.045,0,0,47812.44897,0,0
6233,42992.39172,0,20574550.34,-17030171.73,0,0,6698477.469,-4629726.369,0,23918.30874
6234,0,0,5282555.33,-696189.2699,-3391090.654,0,0,360867.0209,0,24649.24611
6235,0,0,0,10897769.67,0,-7471478.076,0,0,0,0
6236,0,0,0,0,0,0,0,0,0,0
6237,0.039513443,0,770.0634328,0,0,-693.9225923,0,0,0,422024.5234
6238,0,0,0,0,0,0,0,0,0,5934869.08
6239,0,0,0,0,0,0,0,0,0,0
6240,0,0,0,0,0,0,0,0,0,0
6241,0,42.58050982,0,0,0,821.2504804,0,9800.045102,3026155.647,0
6242,7285764.634,0,0,0,0,0,5.406741526,-4.775546011,0,0
6243,0,263.2988958,0,0,-192.6024498,0,0,0,0,0
6244,0,0,0,0,0,0,60.80637701,0,0,0
6245,0,0,0,0,0,0,822234.5507,5803922.005,0,-4145057.669
6246,4726717.039,-3983748.319,0,12661369.51,0,-9533649.113,0,3232.855942,-2543.287564,0
6247,0,0,130.1519079,0,-108.6312148,0,0,0,0,0
6248,0,0,0,0,0,293.3623335,-95.2174358,0,582513.2113,0
6249,0,0,0.020023352,0,0,10992941.2,3359.856817,0,-97779.09119,0
6250,0,0,0,1046517.705,0,0,11225202.35,29910.57894,0,-10481471.91
6251,1401917.9,4.635853049,-3.287168307,-4.610561935,0,0,0,0,0,13029433.17
6252,3368539.319,0,0,-2728625.436,8681009.803,-6859063.983,0,0,0,0
6253,0,0,0,15418529.89,-13290445.33,0,0,0,193044.057,0
6254,0,14297501.87,0,-9172628.078,0,22.43276001,0,282090.1274,0.064131107,2175388.226
6255,0,7267183.553,-3292310.232,-866036.3218,0,1173488.556,-1049842.222,0,9224763.388,0
6256,0,0,105247.1844,0,-96531.92896,0,751585.4247,-246740.937,-199270.7685,10641539.79
6257,0,0,0,0,0,0,9809509.17,0.44177241,-8879502.385,0
6258,0,0,0,0,0,0,0,0,1946349.209,-1263048.854
6259,2214670.319,9053324.625,-9982799.849,0,12073847.18,-8440891.058,208.0390881,946957.423,11271838.09,0
6260,0,0,0,0,0,0,0,0,17309.00523,0
6261,1643131.803,0,665.267215,5351.492795,508133.1485,2461953.006,-1820393.541,-404214.6953,0,0
6262,0,21557.35987,-12982.9825,0,0,0,0,867.9469791,0,0
6263,0,0,0,12800545.78,0,0,0,0,0,1535207.891
6264,0,0,0,0,0,0,0,0,0,0.00030506
6265,0,0,0,0,0,0,0,327755.3405,0,0
6266,0,0,10154333.39,0,0,0,0,0,0,0
6267,178931.822,-150558.8266,0,1975010.417,8003926.298,0,5469040.456,-4504857.067,0,0
6268,0,75460.25653,0,0,0,0,0,0,0,0
6269,0,0,0,888073.6888,0,386570.0089,-309528.8644,45798.66803,88.20026049,0
6270,0,0,1529118.579,-1266302.585,0,0,0,7710174.197,-6619585.739,0
6271,0,0,0,0,0,0,11442806.09,0,0,227972.3001
6272,0.056994515,-0.04383285,0,49960.48817,0,0,32013.67124,21385.07864,-14681.87231,149681.9647
6273,0,2006753.113,7329409.917,0,7301727.188,-4289749.48,-5400978.676,0,1294785.175,0
6274,0,0,0,0,4139688.312,0,0,0,0,0
6275,0,0,0,0,0,0,13544416.54,0,-7746700.53,0
6276,0,1979056.442,11129646.48,-1745930.059,4088380.934,0,0,0,0,0
6277,0,0,1071.827044,0,9190258.746,0,0,0,562324.625,-401861.2108
6278,0,2173547.293,-1734889.508,0,0,0,3105.619693,0,0,0
6279,0,0,0,0,0,276365.6769,-172021.0999,0,0,0.691838612
6280,0,0,0,0,26.00499391,0,4524500.354,0,51993.78494,0
6281,0,0,0,7351480.166,12575612.82,7232136.858,-2679832.465,-14817868.19,0,785814.7821
6282,26424.68845,2010584.781,0,12611664.45,7274092.013,-1246425.397,-2851548.898,0,1326599.305,0
6283,0,0,0,6250489.751,0,360602.8092,6281328.481,0,0,0
6284,0,0,0,0,0,0,588391.51,209261.1937,0,22621.88671
6285,0,798.1432536,0,0,0,0,0,362032.1566,402899.2535,-322593.8397
6286,0,0,186142.1453,0,0,0,0,0,0,0
6287,0,6039655.13,141017.2518,0,15187.1832,5080.190265,0,0,3774233.542,0
6288,7169321.452,0,0,-4916889.323,0,0,0.00239374,0,0,11976121.89
6289,436.2085105,-248.9471489,0,0,0,0,0,12223.3815,-10008.50218,0
6290,1099276.038,-824224.2145,0,1503806.775,0,0,0,22716305.62,0,0
6291,3.295563477,0,0,0,0,0,39956405.02,3163747.465,0,0
6292,7679681.935,-4632913.594,1532309.713,0,7464475.754,0,370758.7534,-288887.0204,0,0
6293,1130339.905,-819464.3854,0,0,0,0,0,8465463.947,13377862.88,0
6294,0,0,0,98835.3392,0,0,0,0,0,0
6295,0,8770794.079,-2491370.079,-209122.6923,-3118285.69,6962115.987,0,0,0,0
6296,0,0,0,0,0,0,0,391208.089,0,0
6297,0,0,0,0,0,18763.66598,0,-14348.27981,0,1446970.388
6298,0,0,0,173400.116,0,0,-111417.7906,518470.5214,0,-360672.5211
6299,344.4977883,11846792.77,0,-11046119.64,0,0,0,0,0,11038493.45
6300,75887.87844,-52395.06197,7999643.593,4054781.081,-4990.471842,0,0,0,0,0
6301,0,0,0,0,0,0,0,0,0,0
6302,0,0,0,0,0,0,0,0,0,0
6303,0,0,0,0,0,0,112208.7321,0,51286.43427,0
6304,0,0,0,0,2359690.737,0,0,101820.3497,0.836531887,0
6305,0,0,0,0,1093.714378,0,0,-918.0440575,0,0
6306,591.0653257,0.000487185,0,-361.1483153,24752.73831,0,2789650.682,0,0,0
6307,0,9330818.439,0,7424843.303,11772962.5,11719340.9,-3369581.295,-48401.02155,-9355880.974,0
6308,0,0,0,0,22.82840661,17869790.04,0,-19.27366839,0,0
6309,0,264164.1055,0,0,14816090.56,0,0,0,0,0
6310,0.240448316,0,0,0,0,0,461384.4852,0,2156689.462,-1717493.238
6311,0,0,0,0,0,7972548.827,0,-6369436.195,0,0
6312,0,0,11238873.13,0,0,6575.822782,0,3781.126511,0.564527232,-2825.19826
6313,868711.5472,0,0,0.004711572,0,37698.59633,0,0,15904623.5,0
6314,384.4708625,0,20016101.79,-14947176.5,-643876.8381,28359172.92,4584242.051,-10500292.56,-17036997.96,0
6315,0,871128.5947,0,0,-641672.9823,0,0,0,0,0
6316,2095286.374,0,0,-99162.27272,0,0,0,0,0,0
6317,15.9126536,0.000201943,-0.00011427,1806855.226,-10.17594841,0,-1320665.461,28713.17235,0,9804842.099
6318,5312506.06,0,0,0,0,0,0,0,9.153422596,0
6319,0,27637206.75,-6349478.818,-10375320.54,12009645.6,0,0,0,4.09131314,-3.087290012
6320,2530246.929,-1596191.864,0,11842004.94,-990622.8316,5519557.538,0,-11512676.46,0,0
6321,0,0,3091171.853,0,3151.810227,0,1478913.534,0,0,0
6322,0,2901770.953,0,6972166.053,9988.658267,0,0,0,12304572.93,0
6323,2512099.49,12832101.83,0,-6978047.74,0,0,0,0,0,0
6324,5987920.05,0,0,0,0,0,0,10961074.52,-2100.833419,0
6325,0,2769156.857,-31755.49074,0,0,0,0,0,0,84721.48247
6326,0,0,0.002900454,0,-0.002079576,0,0,0,0,0
6327,0,25973400.14,0,0,66.73922114,0,0,0,0,0
6328,0,0,0,0,0,0,5968055.195,-4931171.468,0,0
6329,0,0,9404.47668,0,-8391.756022,0,9593536.507,0,0,-5818041.961
6330,7591827.131,0,216491.2146,-148251.2899,0,0,10074584.62,0,0,92.92142725
6331,0,100094.8888,0,0,0,4670.067962,3054473.585,0,0,4084228.104
6332,10121546.63,0,-7415607.961,5.032934899,-1212267.072,0,331469.719,0,0,0
6333,0,0,0,0,4396266.158,0.115239621,0,0,0,0
6334,8.439453331,0,83617.42842,-7.88686003,0,0,0,0,24696.13847,0
6335,4330501.308,0,0,-1153724.647,2329585.469,0,0,2598218.682,-4036225.197,0
6336,0,0,0,0,0,0,15891823.51,0,-1704878.578,0
6337,604.2023854,-549.3259195,0,0,0,297705.2487,0,0,0,63582849.01
6338,3366202.674,0,0,0,0,5135886.02,-3970269.235,0,274.1138568,4420929.988
6339,0,0,0,0,0,0,0,0,0,0.756890582
6340,0,348601.3557,0,0,0,0,0,0,0,0
6341,0,0,0,0,0,0,0,0,0,0
6342,223.0451909,0,0,0,10151351.06,92945.48459,-8253428.142,-5.762373612,0,-5077.10062
6343,0,0,0,116601.4632,146.5063588,-99.62467657,6386019.048,776.7263908,0,-548.2007057
6344,16633992.39,0,0,0,0,0,144181.5452,-102878.5865,0,0
6345,0,0,8111001.997,0,14753.93076,-11348.92753,0,1740563.42,-1006416.553,0
6346,16.15443192,-13.22945487,492480.7735,0,0,4103776.18,-3333318.082,46.00990868,-2.663591663,0
6347,0,0,0,0,12031197.96,-389900.1781,0,-8560760.746,0,16588.64743
6348,0,0,0,0,11255758.97,0,0,0,14998658.91,0
6349,0,183.3654826,-155.3338459,0,0,0,0,1989.368771,0,0
6350,0,0,0,0,12000631.29,4223095.825,2953258.574,-1761497.296,-3043232.182,0
6351,0,1732499.2,13549.13321,-10115.23726,1209.692933,0,5988360.269,12255508.1,-8538593.913,0
6352,820964.2562,0,0,10470878.85,0,0,0,1808986.199,0,0
6353,11681324.31,-3004354.078,-4001219.785,-113071.3643,0,5904200.127,-4505678.102,0,1246778.008,-1033412.598
6354,15929161.29,11357360.1,875608.7312,-7264316.991,0,0,0,0,0,455810.6593
6355,0,3353068.451,0,0,0,2837675.21,0,9376909.732,-11030786.07,0
6356,0,6011043.618,0,-44345.74,0,0,60428.69743,0,0,0
6357,2922430.211,3028514.36,0,2259.002342,-1287.663055,0,0,0,1127550.441,0
6358,0,0,0,0,0,0,0,12978238.6,0,0
6359,0,0,10226348.13,0,0,0,14915917.44,3308534.364,0,0
6360,1319600.1,0,0,6243941.019,-4631969.103,0,0,0,0,8746.665034
6361,0,0,0,5052247.157,-329.9155489,-3951476.955,0,0,0,0
6362,0,0,0,0,0,0,0,0,0,1149240.07
